"NFGOV_GOVTYPE","Government type","NFGOV_ITEM","Item","NFGOV_UNIT","Unit","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"S1313","Local government","OPI","Other property income","E","Millions of euro","A","Annual","2016","2016",872.6,,
"S1313","Local government","OPI","Other property income","E","Millions of euro","A","Annual","2017","2017",967.5,,
"S1313","Local government","OPI","Other property income","E","Millions of euro","A","Annual","2018","2018",964.9,,
"S1313","Local government","CUO","Current transfers from other sectors and received subsidies","E","Millions of euro","A","Annual","2014","2014",827.6,,
"S1313","Local government","CUO","Current transfers from other sectors and received subsidies","E","Millions of euro","A","Annual","2015","2015",766.3,,
"S1313","Local government","CUO","Current transfers from other sectors and received subsidies","E","Millions of euro","A","Annual","2016","2016",733.1,,
"S1313","Local government","CUO","Current transfers from other sectors and received subsidies","E","Millions of euro","A","Annual","2017","2017",753,,
"S1313","Local government","CUO","Current transfers from other sectors and received subsidies","E","Millions of euro","A","Annual","2018","2018",678.7,,
"S1313","Local government","CSG","Current sales of produced goods and services","E","Millions of euro","A","Annual","2014","2014",3510.1,,
"S1313","Local government","CSG","Current sales of produced goods and services","E","Millions of euro","A","Annual","2015","2015",3692.6,,
"S1313","Local government","CSG","Current sales of produced goods and services","E","Millions of euro","A","Annual","2016","2016",3927.5,,
"S1313","Local government","CSG","Current sales of produced goods and services","E","Millions of euro","A","Annual","2017","2017",4110.4,,
"S1313","Local government","CSG","Current sales of produced goods and services","E","Millions of euro","A","Annual","2018","2018",4123.9,,
"S1313","Local government","CAO","Capital transfers from other sectors","E","Millions of euro","A","Annual","2014","2014",33.3,,
"S1313","Local government","CAO","Capital transfers from other sectors","E","Millions of euro","A","Annual","2015","2015",39.2,,
"S1313","Local government","CAO","Capital transfers from other sectors","E","Millions of euro","A","Annual","2016","2016",14.7,,
"S1313","Local government","CAO","Capital transfers from other sectors","E","Millions of euro","A","Annual","2017","2017",19.8,,
"S1313","Local government","CAO","Capital transfers from other sectors","E","Millions of euro","A","Annual","2018","2018",7.3,,
"S1313","Local government","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2014","2014",166.3,,
"S1313","Local government","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2015","2015",205.5,,
"S1313","Local government","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2016","2016",201.5,,
"S1313","Local government","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2017","2017",152.4,,
"S1313","Local government","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2018","2018",154.6,,
"S1313","Local government","1CT_F","Other current and capital transfers coming from other government","E","Millions of euro","A","Annual","2014","2014",13603.8,,
"S1313","Local government","1CT_F","Other current and capital transfers coming from other government","E","Millions of euro","A","Annual","2015","2015",13865.6,,
"S1313","Local government","1CT_F","Other current and capital transfers coming from other government","E","Millions of euro","A","Annual","2016","2016",14134.1,,
"S1313","Local government","1CT_F","Other current and capital transfers coming from other government","E","Millions of euro","A","Annual","2017","2017",14839.7,,
"S1313","Local government","1CT_F","Other current and capital transfers coming from other government","E","Millions of euro","A","Annual","2018","2018",15406,,
"S1313","Local government","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2014","2014",12666.3,,
"S1313","Local government","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2015","2015",12929.5,,
"S1313","Local government","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2016","2016",13364.8,,
"S1313","Local government","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2017","2017",14037,,
"S1313","Local government","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2018","2018",14594.8,,
"S1313","Local government","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2014","2014",937.5,,
"S1313","Local government","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2015","2015",936.1,,
"S1313","Local government","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2016","2016",769.3,,
"S1313","Local government","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2017","2017",802.7,,
"S1313","Local government","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2018","2018",811.2,,
"S1313","Local government","TOE","Expenditure","E","Millions of euro","A","Annual","2014","2014",29748,,
"S1313","Local government","TOE","Expenditure","E","Millions of euro","A","Annual","2015","2015",29567.3,,
"S1313","Local government","TOE","Expenditure","E","Millions of euro","A","Annual","2016","2016",30074.7,,
"S1313","Local government","TOE","Expenditure","E","Millions of euro","A","Annual","2017","2017",31261.7,,
"S1313","Local government","TOE","Expenditure","E","Millions of euro","A","Annual","2018","2018",32551,,
"S1313","Local government","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2014","2014",26238.5,,
"S1313","Local government","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2015","2015",25869.5,,
"S1313","Local government","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2016","2016",26728.2,,
"S1313","Local government","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2017","2017",27513.7,,
"S1313","Local government","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2018","2018",28294,,
"S1313","Local government","COE","Compensation of employees","E","Millions of euro","A","Annual","2014","2014",16664.9,,
"S1313","Local government","COE","Compensation of employees","E","Millions of euro","A","Annual","2015","2015",16633.1,,
"S1313","Local government","COE","Compensation of employees","E","Millions of euro","A","Annual","2016","2016",17089.5,,
"S1313","Local government","COE","Compensation of employees","E","Millions of euro","A","Annual","2017","2017",17440.1,,
"S1313","Local government","COE","Compensation of employees","E","Millions of euro","A","Annual","2018","2018",17919.3,,
"S1313","Local government","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2014","2014",4763.7,,
"S1313","Local government","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2015","2015",4609,,
"S1313","Local government","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2016","2016",4813.3,,
"S1313","Local government","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2017","2017",5016.7,,
"S1313","Local government","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2018","2018",5197.6,,
"S1313","Local government","1SB","Social benefits","E","Millions of euro","A","Annual","2014","2014",2909.8,,
"S1313","Local government","1SB","Social benefits","E","Millions of euro","A","Annual","2015","2015",2964,,
"S1313","Local government","1SB","Social benefits","E","Millions of euro","A","Annual","2016","2016",3151.7,,
"S1313","Local government","1SB","Social benefits","E","Millions of euro","A","Annual","2017","2017",3321.8,,
"S1313","Local government","1SB","Social benefits","E","Millions of euro","A","Annual","2018","2018",3444,,
"S1313","Local government","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2014","2014",2586.2,,
"S1313","Local government","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2015","2015",2686.8,,
"S1313","Local government","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2016","2016",2870.4,,
"S1313","Local government","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2017","2017",3073.1,,
"S1313","Local government","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2018","2018",3194.9,,
"S1313","Local government","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2014","2014",323.6,,
"S1313","Local government","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2015","2015",277.2,,
"S1313","Local government","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2016","2016",281.3,,
"S1313","Local government","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2017","2017",248.7,,
"S1313","Local government","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2018","2018",249.1,,
"S1313","Local government","CTE","Subsidies","E","Millions of euro","A","Annual","2014","2014",825.8,,
"S1313","Local government","CTE","Subsidies","E","Millions of euro","A","Annual","2015","2015",760.5,,
"S1313","Local government","CTE","Subsidies","E","Millions of euro","A","Annual","2016","2016",706.9,,
"S1313","Local government","CTE","Subsidies","E","Millions of euro","A","Annual","2017","2017",708.3,,
"S1313","Local government","CTE","Subsidies","E","Millions of euro","A","Annual","2018","2018",708.2,,
"S1313","Local government","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2014","2014",0,,
"S1313","Local government","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2015","2015",0,,
"S1313","Local government","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2016","2016",0,,
"S1313","Local government","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2017","2017",0,,
"S1313","Local government","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2018","2018",0,,
"S1313","Local government","1OT","Other current transfers","E","Millions of euro","A","Annual","2014","2014",842.6,,
"S1313","Local government","1OT","Other current transfers","E","Millions of euro","A","Annual","2015","2015",691.5,,
"S1313","Local government","1OT","Other current transfers","E","Millions of euro","A","Annual","2016","2016",685.5,,
"S1313","Local government","1OT","Other current transfers","E","Millions of euro","A","Annual","2017","2017",722.3,,
"S1313","Local government","1OT","Other current transfers","E","Millions of euro","A","Annual","2018","2018",720.7,,
"S1313","Local government","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2014","2014",750.1,,
"S1313","Local government","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2015","2015",589,,
"S1313","Local government","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2016","2016",593.3,,
"S1313","Local government","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2017","2017",632.6,,
